Arrival Chickens Date;Death;Chickens;DeathPerc;Date of Laid;Eggs;Laied;Water;Feed;Date of Selling;# Eggs sold (First quality);# Eggs sold (Second quality)
17/11/2016;18;41512;0.0004336096;25/03/2017;40780;0.982366545;;;;43200;0
17/11/2016;8;41504;0.0001927525;26/03/2017;40490;0.97556862;;;;0;0
17/11/2016;17;41487;0.0004097669;27/03/2017;39690;0.956685227;;;;75600;0
17/11/2016;20;41467;0.0004823112;28/03/2017;40370;0.973545229;;;;43200;0
17/11/2016;13;41454;0.0003136006;29/03/2017;40180;0.969267139;;;;32400;0
17/11/2016;8;41446;0.0001930222;30/03/2017;39870;0.961974618;;;;47430;0
17/11/2016;16;41430;0.0003861936;31/03/2017;39340;0.949553464;;;;42420;0
17/11/2016;9;41421;0.0002172811;01/04/2017;40520;0.978247749;;;;32400;0
17/11/2016;16;41405;0.0003864268;02/04/2017;41330;0.998188625;;;;47310;0
17/11/2016;10;41395;0.0002415751;03/04/2017;37460;0.90494021;;;;57060;0
17/11/2016;7;41388;0.0001691311;04/04/2017;40170;0.97057118;;;;14430;0
17/11/2016;10;41378;0.0002416743;05/04/2017;40370;0.975639229;;;;43200;0
17/11/2016;15;41363;0.0003626429;06/04/2017;40890;0.988564659;;;;32400;3120
17/11/2016;7;41356;0.0001692620;07/04/2017;39900;0.9647935;;;;43200;0
17/11/2016;6;41350;0.0001451028;08/04/2017;39660;0.959129383;;;;43140;0
17/11/2016;9;41341;0.0002177016;09/04/2017;40090;0.969739484;;;;0;0
17/11/2016;9;41332;0.0002177490;10/04/2017;39300;0.950837124;;;;75600;0
17/11/2016;4;41328;0.0000967867;11/04/2017;39630;0.958914053;;;;43200;0
17/11/2016;11;41317;0.0002662342;12/04/2017;40350;0.97659559;;;;41760;0
17/11/2016;13;41304;0.0003147395;13/04/2017;40960;0.991671509;;;;32400;3720
17/11/2016;15;41289;0.0003632929;14/04/2017;40070;0.970476398;;;;43200;0
17/11/2016;13;41276;0.0003149530;15/04/2017;37840;0.9167555;;;;32400;0
17/11/2016;5;41271;0.0001211504;16/04/2017;40630;0.984468513;;;;0;0
17/11/2016;10;41261;0.0002423596;17/04/2017;37370;0.905697875;;;;0;0
17/11/2016;7;41254;0.0001696805;18/04/2017;39990;0.969360547;;;;118800;0
17/11/2016;10;41244;0.0002424595;19/04/2017;40960;0.99311415;;;;43200;0
17/11/2016;6;41238;0.0001454969;20/04/2017;40660;0.985983801;;;;43200;3190
17/11/2016;7;41231;0.0001697752;21/04/2017;39770;0.964565497;;;;32400;0
17/11/2016;8;41223;0.0001940664;22/04/2017;40100;0.972757926;;;;43200;0
17/11/2016;5;41218;0.0001213062;23/04/2017;40130;0.973603765;;;;0;0
17/11/2016;7;41211;0.0001698576;24/04/2017;40430;0.981048749;;;;75600;0
17/11/2016;8;41203;0.0001941606;25/04/2017;39580;0.960609664;;;;0;0
17/11/2016;7;41196;0.0001699194;26/04/2017;39680;0.963200311;;;;86400;0
17/11/2016;7;41189;0.0001699483;27/04/2017;40380;0.980358834;;;;32400;3180
17/11/2016;10;41179;0.0002428422;28/04/2017;38500;0.934942568;;;;43200;0
17/11/2016;11;41168;0.0002671978;29/04/2017;40750;0.989846483;;;;42810;0
17/11/2016;10;41158;0.0002429661;30/04/2017;40310;0.979396472;;;;0;0
17/11/2016;11;41147;0.0002673342;01/05/2017;39490;0.959729749;;;;0;0
17/11/2016;10;41137;0.0002430902;02/05/2017;39620;0.963123222;;;;118170;0
17/11/2016;8;41129;0.0001945100;03/05/2017;40540;0.985679204;;;;32400;0
17/11/2016;6;41123;0.0001459038;04/05/2017;40020;0.973178027;;;;43200;3300
17/11/2016;14;41109;0.0003405580;05/05/2017;38860;0.945291785;;;;41570;0
17/11/2016;10;41099;0.0002433149;06/05/2017;39550;0.962310519;;;;32400;0
17/11/2016;7;41092;0.0001703495;07/05/2017;40970;0.997031052;;;;0;0
17/11/2016;6;41086;0.0001460351;08/05/2017;40970;0.997176654;;;;75600;0
