Arrival Chickens Date;Death;Chickens;Date of Laid;Eggs;Laied;Water;Feed;Date of Selling;# Eggs sold (First quality);# Eggs sold (Second quality)
19/07/2018;30;30769;22/04/2020;22860;0.742955572;180.0;110.0;22/04/2020;44640;5010
19/07/2018;33;30736;23/04/2020;22350;0.727160333;190.0;120.0;;0;0
19/07/2018;26;30710;24/04/2020;22650;0.737544774;183.0;113.0;24/04/2020;44010;0
19/07/2018;25;30685;25/04/2020;22890;0.745967085;192.0;125.0;;0;0
19/07/2018;29;30656;26/04/2020;22260;0.726122129;180.0;110.0;;0;0
19/07/2018;30;30626;27/04/2020;22020;0.718996931;190.0;114.0;27/04/2020;66270;0
19/07/2018;37;30589;28/04/2020;22620;0.739481513;188.0;112.0;;0;0
19/07/2018;22;30567;29/04/2020;21690;0.709588772;187.0;116.0;29/04/2020;43590;0
19/07/2018;29;30538;30/04/2020;22160;0.725653284;183.0;120.0;30/04/2020;21600;0
19/07/2018;27;30511;01/05/2020;22230;0.728589689;185.0;110.0;;0;0
19/07/2018;24;30487;02/05/2020;21880;0.717682947;192.0;118.0;;0;0
19/07/2018;27;30460;03/05/2020;22050;0.723900197;180.0;121.0;;0;0
19/07/2018;26;30434;04/05/2020;21560;0.708418216;193.0;108.0;04/05/2020;85890;5040
19/07/2018;30;30404;05/05/2020;21720;0.714379687;180.0;115.0;;0;0
19/07/2018;25;30379;06/05/2020;21620;0.711675829;183.0;107.0;06/05/2020;42390;0
19/07/2018;28;30351;07/05/2020;20910;0.688939409;190.0;109.0;;0;0
19/07/2018;24;30327;08/05/2020;21090;0.695419923;195.0;110.0;08/05/2020;41070;0
19/07/2018;26;30301;09/05/2020;21020;0.693706478;185.0;118.0;09/05/2020;20490;0
19/07/2018;25;30276;10/05/2020;21270;0.702536663;180.0;114.0;;0;0
19/07/2018;33;30243;11/05/2020;20400;0.674536256;187.0;119.0;11/05/2020;40950;0
19/07/2018;30;30213;12/05/2020;20760;0.687121438;185.0;112.0;12/05/2020;20400;0
19/07/2018;34;30179;13/05/2020;20460;0.677954869;190.0;110.0;13/05/2020;20190;0
19/07/2018;34;30145;14/05/2020;20470;0.679051252;183.0;111.0;;0;0
19/07/2018;27;30118;15/05/2020;20700;0.687296633;186.0;114.0;15/05/2020;40260;0
19/07/2018;27;30091;16/05/2020;20340;0.675949619;190.0;117.0;;0;0
19/07/2018;30;30061;17/05/2020;20100;0.668640431;180.0;110.0;;0;0
19/07/2018;28;30033;18/05/2020;20160;0.671261612;187.0;120.0;18/05/2020;59700;0
19/07/2018;35;29998;19/05/2020;20090;0.669711314;185.0;114.0;;0;0
