Arrival Chickens Date;Death;Chickens;DeathPerc;Date of Laid;Eggs;Laied;Water;Feed;Date of Selling;# Eggs sold (First quality);# Eggs sold (Second quality)
09/08/2020;21;32404;0.0006480681;12/03/2022;23340;0.720281447;180;109;12/03/2022;46020;0
09/08/2020;20;32384;0.0006175889;13/03/2022;23700;0.731842885;189;112;;0;0
09/08/2020;22;32362;0.0006798097;14/03/2022;22920;0.708238057;187;108;14/03/2022;45810;0
09/08/2020;17;32345;0.0005255836;15/03/2022;23790;0.735507806;185;111;;0;0
09/08/2020;20;32325;0.0006187162;16/03/2022;23490;0.726682135;189;100;16/03/2022;46530;0
09/08/2020;18;32307;0.0005571548;17/03/2022;23250;0.719658278;187;110;;0;0
09/08/2020;18;32289;0.0005574654;18/03/2022;22770;0.705193719;192;105;;0;0
09/08/2020;17;32272;0.0005267724;19/03/2022;22980;0.712072385;180;112;19/03/2022;67830;2100
09/08/2020;18;32254;0.0005580703;20/03/2022;23460;0.727351646;188;103;;0;0
09/08/2020;15;32239;0.0004652750;21/03/2022;23310;0.723037315;191;111;;0;0
09/08/2020;16;32223;0.0004965397;22/03/2022;23580;0.73177544;185;128;22/03/2022;69300;0
09/08/2020;15;32208;0.0004657228;23/03/2022;23730;0.736773472;190;117;;0;0
09/08/2020;18;32190;0.0005591799;24/03/2022;23190;0.720410065;187;103;24/03/2022;46230;0
09/08/2020;25;32165;0.0007772423;25/03/2022;22920;0.712575781;189;128;;0;0
09/08/2020;15;32150;0.0004665630;26/03/2022;23490;0.730637636;180;120;26/03/2022;45750;0
09/08/2020;18;32132;0.0005601892;27/03/2022;23580;0.733847878;192;121;;0;0
09/08/2020;15;32117;0.0004670424;28/03/2022;21960;0.683750039;185;101;;0;0
09/08/2020;23;32094;0.0007166449;29/03/2022;22530;0.702000374;190;94;29/03/2022;67020;0
09/08/2020;15;32079;0.0004675956;30/03/2022;23820;0.74254185;183;99;;0;0
09/08/2020;23;32056;0.0007174944;31/03/2022;23400;0.729972548;187;117;31/03/2022;46590;2040
09/08/2020;16;32040;0.0004993758;01/04/2022;22650;0.706928839;187;108;;0;0
09/08/2020;20;32020;0.0006246096;02/04/2022;23100;0.72142411;180;110;02/04/2022;45090;0
09/08/2020;15;32005;0.0004686768;03/04/2022;23580;0.736759881;192;108;;0;0
09/08/2020;16;31989;0.0005001719;04/04/2022;22680;0.708993717;188;104;;0;0
09/08/2020;20;31969;0.0006256061;05/04/2022;22770;0.712252495;185;119;05/04/2022;68070;0
09/08/2020;17;31952;0.0005320481;06/04/2022;23040;0.721081622;187;107;;0;0
09/08/2020;18;31934;0.0005636626;07/04/2022;23310;0.729943007;185;102;07/04/2022;45720;0
09/08/2020;17;31917;0.0005326315;08/04/2022;22440;0.703073597;191;107;;0;0
09/08/2020;15;31902;0.0004701900;09/04/2022;22800;0.714688734;180;120;09/04/2022;44640;0
09/08/2020;16;31886;0.0005017876;10/04/2022;22800;0.715047356;185;107;;0;0
09/08/2020;18;31868;0.0005648299;11/04/2022;22560;0.707920171;186;108;;0;0
09/08/2020;22;31846;0.0006908246;12/04/2022;23400;0.734786158;188;105;12/04/2022;67800;2070
09/08/2020;22;31824;0.0006913022;13/04/2022;23160;0.72775264;190;106;;0;0
09/08/2020;18;31806;0.0005659310;14/04/2022;22530;0.708356914;180;99;14/04/2022;45030;0
09/08/2020;18;31788;0.0005662514;15/04/2022;23340;0.734239336;189;107;;0;0
09/08/2020;17;31771;0.0005350792;16/04/2022;22800;0.71763558;188;102;16/04/2022;45570;0
09/08/2020;15;31756;0.0004723517;17/04/2022;23220;0.731200403;190;112;;0;0
09/08/2020;16;31740;0.0005040958;18/04/2022;21960;0.691871456;185;104;;0;0
09/08/2020;16;31724;0.0005043500;19/04/2022;22440;0.707350902;189;101;;0;0
09/08/2020;17;31707;0.0005361592;20/04/2022;23940;0.75503832;190;108;20/04/2022;90246;0
09/08/2020;15;31692;0.0004733056;21/04/2022;22560;0.711851571;184;99;;0;0
09/08/2020;14;31678;0.0004419471;22/04/2022;22020;0.695119641;186;104;;0;0
09/08/2020;17;31661;0.0005369382;23/04/2022;22020;0.695492878;189;100;23/04/2022;65730;2160
09/08/2020;22;31639;0.0006953444;24/04/2022;22200;0.701665666;188;104;;0;0
09/08/2020;15;31624;0.0004743233;25/04/2022;20780;0.657095877;185;101;;0;0
09/08/2020;14;31610;0.0004428978;26/04/2022;23340;0.738373932;190;102;;0;0
09/08/2020;13;31597;0.0004114315;27/04/2022;23550;0.745323923;184;95;27/04/2022;88590;0
09/08/2020;17;31580;0.0005383154;28/04/2022;22800;0.721975934;189;119;;0;0
09/08/2020;18;31562;0.0005703061;29/04/2022;22230;0.704327989;185;114;;0;0
09/08/2020;19;31543;0.0006023523;30/04/2022;17790;0.563992011;188;117;;0;0
09/08/2020;12;31531;0.0003805778;01/05/2022;15690;0.497605531;190;114;;0;0
09/08/2020;13;31518;0.0004124627;02/05/2022;15750;0.499714449;170;97;02/05/2022;92910;0
