Arrival Chickens Date;Death;Chickens;Date of Laid;Eggs;Laied;Water;Feed;Date of Selling;# Eggs sold (First quality);# Eggs sold (Second quality)
17/11/2016;4;40565;06/03/2018;27630;0.681129052;;;;27090;0
17/11/2016;4;40564;07/03/2018;30240;0.745488611;;;;0;0
17/11/2016;7;40562;08/03/2018;25740;0.634584093;;;;0;0
17/11/2016;5;40560;09/03/2018;27120;0.668639053;;;;81120;0
17/11/2016;4;40560;10/03/2018;30540;0.75295858;;;;0;0
17/11/2016;5;40559;11/03/2018;26820;0.661258907;;;;0;0
17/11/2016;6;40558;12/03/2018;29100;0.717491001;;;;84180;0
17/11/2016;7;40558;13/03/2018;28950;0.713792593;;;;28170;0
17/11/2016;6;40558;14/03/2018;28800;0.710094186;;;;0;0
17/11/2016;7;40555;15/03/2018;29190;0.719763284;;;;56790;0
17/11/2016;5;40555;16/03/2018;30840;0.760448773;;;;0;0
17/11/2016;8;40553;17/03/2018;29910;0.737553325;;;;52610;0
17/11/2016;5;40551;18/03/2018;30710;0.757317945;;;;0;0
17/11/2016;4;40550;19/03/2018;32640;0.804932182;;;;37170;5960
17/11/2016;4;40550;20/03/2018;29730;0.733168927;;;;61110;0
17/11/2016;5;40549;21/03/2018;30480;0.751683149;;;;0;0
17/11/2016;6;40549;22/03/2018;30660;0.756122222;;;;59820;0
17/11/2016;6;40547;23/03/2018;31620;0.779835746;;;;0;0
17/11/2016;6;40546;24/03/2018;29160;0.71918315;;;;30960;0
17/11/2016;6;40543;25/03/2018;28080;0.692597982;;;;0;0
17/11/2016;9;40541;26/03/2018;32340;0.797710959;;;;56100;0
17/11/2016;5;40541;27/03/2018;29160;0.719271848;;;;60120;0
17/11/2016;4;40541;28/03/2018;30330;0.748131521;;;;0;0
17/11/2016;4;40540;29/03/2018;31050;0.765910212;;;;60120;6760
17/11/2016;6;40538;30/03/2018;31470;0.776308649;;;;30840;0
17/11/2016;6;40537;31/03/2018;30480;0.751905666;;;;0;0
17/11/2016;6;40536;01/04/2018;30660;0.756364713;;;;0;0
17/11/2016;6;40534;02/04/2018;29400;0.725317018;;;;0;0
17/11/2016;6;40533;03/04/2018;32730;0.807490193;;;;89010;0
17/11/2016;5;40533;04/04/2018;30690;0.757160832;;;;62160;0
17/11/2016;4;40533;05/04/2018;30840;0.76086152;;;;30180;0
17/11/2016;5;40531;06/04/2018;30780;0.759418717;;;;30270;0
17/11/2016;7;40531;07/04/2018;29820;0.735733143;;;;0;0
17/11/2016;9;40528;08/04/2018;31770;0.783902487;;;;0;0
17/11/2016;5;40527;09/04/2018;30600;0.755052187;;;;60480;6300
17/11/2016;4;40526;10/04/2018;31230;0.770616394;;;;44980;0
17/11/2016;5;40525;11/04/2018;29250;0.721776681;;;;0;0
17/11/2016;5;40525;12/04/2018;32490;0.801727329;;;;60020;0
17/11/2016;4;40524;13/04/2018;27420;0.676636068;;;;0;0
17/11/2016;6;40524;14/04/2018;32160;0.79360379;;;;43190;0
17/11/2016;6;40522;15/04/2018;28980;0.71516707;;;;0;0
17/11/2016;4;40521;16/04/2018;29940;0.738876138;;;;73960;0
17/11/2016;5;40519;17/04/2018;29160;0.719662381;;;;29490;0
17/11/2016;7;40518;18/04/2018;28650;0.707093144;;;;0;0
17/11/2016;4;40518;19/04/2018;28740;0.709314379;;;;56550;5540
17/11/2016;5;40518;20/04/2018;30030;0.741152081;;;;0;0
17/11/2016;6;40515;21/04/2018;31230;0.77082562;;;;37490;0
17/11/2016;7;40514;22/04/2018;27840;0.687169867;;;;0;0
17/11/2016;5;40513;23/04/2018;32460;0.801224298;;;;64590;0
17/11/2016;6;40512;24/04/2018;22800;0.562796209;;;;54360;0
17/11/2016;7;40510;25/04/2018;28350;0.699827203;;;;0;0
17/11/2016;6;40510;26/04/2018;29130;0.719081708;;;;0;0
17/11/2016;7;40510;27/04/2018;26880;0.663539867;;;;0;0
17/11/2016;6;40507;28/04/2018;28140;0.694694744;;;;82500;0
17/11/2016;6;40506;29/04/2018;28170;0.695452526;;;;0;0
17/11/2016;6;40505;30/04/2018;26700;0.659177879;;;;55320;5790
17/11/2016;8;40503;01/05/2018;27150;0.670320717;;;;0;0
17/11/2016;7;40501;02/05/2018;28290;0.698501272;;;;80940;0
17/11/2016;7;40501;03/05/2018;28830;0.711834276;;;;0;0
17/11/2016;8;40500;04/05/2018;27300;0.674074074;;;;28380;0
17/11/2016;9;40497;05/05/2018;26880;0.663752871;;;;0;0
17/11/2016;7;40494;06/05/2018;27270;0.673433101;;;;0;0
17/11/2016;5;40493;07/05/2018;28920;0.714197516;;;;108480;0
17/11/2016;6;40492;08/05/2018;27090;0.669021041;;;;23700;0
17/11/2016;8;40490;09/05/2018;29130;0.719436898;;;;0;0
17/11/2016;4;40490;10/05/2018;27540;0.680167943;;;;42220;4200
17/11/2016;5;40490;11/05/2018;25980;0.641639911;;;;0;0
17/11/2016;6;40487;12/05/2018;28400;0.701459728;;;;64940;0
17/11/2016;7;40486;13/05/2018;30350;0.749641852;;;;0;0
17/11/2016;8;40484;14/05/2018;28680;0.708428021;;;;55650;0
17/11/2016;8;40482;15/05/2018;28160;0.695617805;;;;25650;0
17/11/2016;5;40481;16/05/2018;27960;0.6906944;;;;0;0
17/11/2016;6;40481;17/05/2018;26580;0.656604333;;;;27420;0
17/11/2016;9;40478;18/05/2018;26520;0.65517071;;;;0;0
17/11/2016;6;40477;19/05/2018;26280;0.649257603;;;;51750;4640
17/11/2016;8;40475;20/05/2018;26760;0.661148857;;;;0;0
17/11/2016;5;40474;21/05/2018;29190;0.721203736;;;;65380;0
17/11/2016;13;40467;22/05/2018;25980;0.642004596;;;;15470;0
17/11/2016;14;40458;23/05/2018;26340;0.651045529;;;;0;0
17/11/2016;9;40454;24/05/2018;28080;0.694121718;;;;51300;0
17/11/2016;11;40449;25/05/2018;24000;0.593339761;;;;0;0
17/11/2016;6;40449;26/05/2018;27000;0.667507231;;;;51270;0
17/11/2016;5;40449;27/05/2018;26980;0.667012782;;;;0;0
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
