Sensor_ID,Date,Avg_humidity_value,Min_humidity_value,Max_humidity_value
7047,2017/12/26,99.3,90.9,99.9
7047,2017/12/27,99.9,99.9,99.9
7047,2017/12/28,94.6,73.1,99.9
7047,2017/12/29,55.0,27.3,99.9
7047,2017/12/30,71.9,42.5,92.4
7047,2017/12/31,83.1,73.1,97.0
7047,2018/01/01,97.2,81.8,99.9
7047,2018/01/02,86.8,59.5,99.9
7047,2018/01/03,88.9,63.4,99.9
7047,2018/01/04,85.8,64.2,99.9
7047,2018/01/05,89.0,65.2,99.9
7047,2018/01/06,96.7,88.5,99.9
7047,2018/01/07,92.0,77.0,99.9
7047,2018/01/08,85.4,77.5,94.9
7047,2018/01/09,94.1,78.2,99.9
7047,2018/01/10,88.6,59.7,99.9
7047,2018/01/11,95.0,78.5,99.9
7047,2018/01/12,81.0,50.2,99.9
7047,2018/01/13,86.2,58.0,99.9
7047,2018/01/14,87.6,62.3,99.9
7047,2018/01/15,92.5,78.0,99.9
7047,2018/01/16,99.0,92.2,99.9
7047,2018/01/17,68.8,33.2,99.9
7047,2018/01/18,57.7,34.4,88.1
7047,2018/01/19,79.8,44.6,99.6
7047,2018/01/20,85.5,57.2,99.9
7047,2018/01/21,82.9,56.9,99.9
7047,2018/01/22,64.7,39.9,92.7
7047,2018/01/23,81.8,54.5,99.9
7047,2018/01/24,86.4,54.0,99.9
7047,2018/01/25,90.4,77.6,99.9
7047,2018/01/26,92.5,76.0,99.9
7047,2018/01/27,90.9,72.7,99.9
7047,2018/01/28,90.8,62.1,99.9
7047,2018/01/29,99.8,97.5,99.9
7047,2018/01/30,99.9,99.5,99.9
7047,2018/01/31,99.1,95.3,99.9
7047,2018/02/01,99.9,99.9,99.9
7047,2018/02/02,95.0,68.9,99.9
7047,2018/02/03,89.9,65.0,99.9
7047,2018/02/04,77.8,43.4,99.9
7047,2018/02/05,67.1,51.8,88.1
7047,2018/02/06,75.7,63.7,99.9
7047,2018/02/07,94.5,80.6,99.9
7047,2018/02/08,90.6,66.1,99.9
7047,2018/02/09,92.2,69.1,99.9
7047,2018/02/10,85.8,54.3,99.9
7047,2018/02/11,83.2,52.2,99.9
7047,2018/02/12,85.7,61.8,99.8
7047,2018/02/13,77.5,42.5,99.9
7047,2018/02/14,68.4,35.6,94.9
7047,2018/02/15,70.6,42.7,89.2
7047,2018/02/16,76.9,49.7,94.6
7047,2018/02/17,86.5,57.1,99.9
7047,2018/02/18,88.1,68.5,99.9
7047,2018/02/19,71.4,57.5,85.1
7047,2018/02/20,68.0,49.0,90.1
7047,2018/02/21,70.3,51.7,82.7
7047,2018/02/22,90.2,68.4,99.9
7047,2018/02/23,98.1,91.7,99.9
7047,2018/02/24,79.3,46.2,99.9
7047,2018/02/25,52.1,36.6,70.6
7047,2018/02/26,40.5,28.6,53.7
7047,2018/02/27,59.0,34.9,78.7
7047,2018/02/28,63.3,44.9,80.0
7047,2018/03/01,94.9,66.8,99.9
7047,2018/03/02,99.7,95.0,99.9
7047,2018/03/03,99.9,99.9,99.9
7047,2018/03/04,99.7,95.8,99.9
7047,2018/03/05,96.1,81.8,99.9
7047,2018/03/06,99.5,95.1,99.9
7047,2018/03/07,97.4,84.0,99.9
7047,2018/03/08,72.3,37.1,99.9
7047,2018/03/09,79.3,51.1,99.9
7047,2018/03/10,95.8,85.5,99.9
7047,2018/03/11,99.9,99.9,99.9
7047,2018/03/12,92.2,65.5,99.9
7047,2018/03/13,86.5,58.6,99.9
7047,2018/03/14,88.6,60.2,99.9
7047,2018/03/15,95.5,76.1,99.9
7047,2018/03/16,83.9,53.4,99.9
7047,2018/03/17,97.4,91.0,99.9
7047,2018/03/18,85.9,69.1,99.9
7047,2018/03/19,97.8,86.6,99.9
7047,2018/03/20,80.8,59.5,99.9
7047,2018/03/21,-999,-999,-999
7047,2018/03/22,-999,-999,-999
7047,2018/03/23,-999,-999,-999
7047,2018/03/24,-999,-999,-999
7047,2018/03/25,-999,-999,-999
7047,2018/03/26,-999,-999,-999
7047,2018/03/27,59.1,34.6,95.5
7047,2018/03/28,68.4,48.1,96.1
7047,2018/03/29,84.1,77.1,93.0
7047,2018/03/30,77.1,51.4,99.9
7047,2018/03/31,87.7,64.2,99.4
7047,2018/04/01,56.0,21.9,99.9
7047,2018/04/02,50.9,29.3,77.9
7047,2018/04/03,78.5,52.4,99.9
7047,2018/04/04,92.0,75.4,99.9
7047,2018/04/05,87.1,60.3,100.0
7047,2018/04/06,83.6,62.0,99.9
7047,2018/04/07,77.5,50.6,99.9
7047,2018/04/08,62.9,39.4,94.1
7047,2018/04/09,80.7,61.6,99.9
7047,2018/04/10,91.8,62.7,99.9
7047,2018/04/11,92.0,69.3,99.9
7047,2018/04/12,84.4,62.8,99.9
7047,2018/04/13,78.2,48.7,99.9
7047,2018/04/14,72.0,47.4,99.9
7047,2018/04/15,74.0,48.9,91.7
7047,2018/04/16,73.5,46.7,99.9
7047,2018/04/17,71.1,47.3,98.9
7047,2018/04/18,64.0,40.5,94.9
7047,2018/04/19,61.6,32.4,98.8
7047,2018/04/20,60.5,34.1,92.6
7047,2018/04/21,56.0,33.0,88.8
7047,2018/04/22,55.9,32.0,90.1
7047,2018/04/23,69.6,42.7,100.0
7047,2018/04/24,71.7,42.8,100.0
7047,2018/04/25,70.7,42.4,100.0
7047,2018/04/26,69.7,46.5,97.1
7047,2018/04/27,59.5,42.9,82.2
7047,2018/04/28,67.1,42.6,99.7
7047,2018/04/29,66.4,45.7,96.5
7047,2018/04/30,61.4,37.9,99.9
7047,2018/05/01,67.1,40.2,99.9
7047,2018/05/02,90.6,65.8,99.9
7047,2018/05/03,88.8,65.5,99.9
7047,2018/05/04,88.6,52.3,99.9
7047,2018/05/05,82.1,55.4,99.9
7047,2018/05/06,74.1,52.3,98.8
7047,2018/05/07,73.6,51.4,95.8
7047,2018/05/08,73.5,47.9,99.9
7047,2018/05/09,79.7,52.7,99.9
7047,2018/05/10,86.2,60.7,99.9
7047,2018/05/11,80.5,52.4,99.9
7047,2018/05/12,74.7,54.1,99.9
7047,2018/05/13,88.9,67.0,99.9
7047,2018/05/14,78.5,52.7,99.9
7047,2018/05/15,86.2,72.7,99.9
7047,2018/05/16,77.5,58.3,99.9
7047,2018/05/17,79.9,58.0,99.9
7047,2018/05/18,74.2,54.3,99.9
7047,2018/05/19,68.4,44.4,99.9
7047,2018/05/20,63.1,43.0,97.6
7047,2018/05/21,67.9,42.6,99.9
7047,2018/05/22,98.8,87.5,99.9
7047,2018/05/23,90.1,62.7,99.9
7047,2018/05/24,76.0,50.9,99.9
7047,2018/05/25,74.5,51.5,99.9
7047,2018/05/26,71.4,52.0,97.6
7047,2018/05/27,74.3,57.2,95.5
7047,2018/05/28,75.4,58.4,97.3
7047,2018/05/29,80.4,59.6,99.9
7047,2018/05/30,79.3,58.4,99.9
7047,2018/05/31,85.6,62.2,99.9
7047,2018/06/01,65.7,48.1,86.4
7047,2018/06/02,68.0,48.3,96.3
7047,2018/06/03,70.7,50.3,95.0
7047,2018/06/04,88.9,61.5,99.9
7047,2018/06/05,72.0,51.1,97.3
7047,2018/06/06,73.3,53.0,99.9
7047,2018/06/07,70.6,46.5,99.9
7047,2018/06/08,86.6,68.9,99.9
7047,2018/06/09,72.0,46.6,99.9
7047,2018/06/10,73.8,58.4,96.5
7047,2018/06/11,75.3,50.5,99.9
7047,2018/06/12,86.5,56.6,99.9
7047,2018/06/13,80.1,59.5,99.9
7047,2018/06/14,59.8,43.7,98.3
7047,2018/06/15,62.2,45.3,92.3
7047,2018/06/16,63.8,43.8,88.2
7047,2018/06/17,65.9,42.1,98.2
7047,2018/06/18,63.9,43.9,95.9
7047,2018/06/19,64.6,44.5,99.9
7047,2018/06/20,61.6,40.6,91.3
7047,2018/06/21,67.0,46.7,96.0
7047,2018/06/22,73.4,62.0,88.4
7047,2018/06/23,52.4,37.7,78.2
7047,2018/06/24,52.3,38.0,79.2
7047,2018/06/25,64.4,51.8,81.4
7047,2018/06/26,58.5,37.7,91.4
7047,2018/06/27,62.0,41.2,89.4
7047,2018/06/28,60.4,37.8,96.6
7047,2018/06/29,52.8,30.3,85.5
7047,2018/06/30,57.5,35.9,95.0
7047,2018/07/01,63.5,51.8,76.9
7047,2018/07/02,61.1,44.8,82.3
7047,2018/07/03,77.4,55.5,99.9
7047,2018/07/04,73.4,53.6,99.9
7047,2018/07/05,68.4,45.8,88.3
7047,2018/07/06,71.4,46.1,95.6
7047,2018/07/07,54.4,35.3,80.0
7047,2018/07/08,59.2,41.9,92.6
7047,2018/07/09,54.0,37.2,83.6
7047,2018/07/10,54.5,38.1,83.5
7047,2018/07/11,81.4,61.6,97.9
7047,2018/07/12,74.6,57.7,94.4
7047,2018/07/13,71.6,50.2,92.1
7047,2018/07/14,64.8,46.9,89.8
7047,2018/07/15,63.0,46.7,86.9
7047,2018/07/16,79.2,49.8,98.8
7047,2018/07/17,-999,-999,-999
7047,2018/07/18,-999,-999,-999
7047,2018/07/19,59.9,33.6,91.0
7047,2018/07/20,62.1,43.8,90.0
7047,2018/07/21,74.6,53.4,90.1
7047,2018/07/22,64.4,46.8,90.3
7047,2018/07/23,66.4,44.9,96.4
7047,2018/07/24,58.3,35.1,86.6
7047,2018/07/25,62.7,45.0,83.6
7047,2018/07/26,60.0,42.3,76.9
7047,2018/07/27,60.8,39.0,90.5
7047,2018/07/28,61.9,45.1,86.5
7047,2018/07/29,63.1,48.5,84.8
7047,2018/07/30,63.7,37.5,92.5
7047,2018/07/31,63.4,40.7,91.8
7047,2018/08/01,61.1,42.2,86.0
7047,2018/08/02,71.7,52.3,97.0
7047,2018/08/03,61.4,44.4,82.0
7047,2018/08/04,61.4,43.3,85.6
7047,2018/08/05,60.8,40.5,84.8
7047,2018/08/06,58.8,35.4,76.7
7047,2018/08/07,59.9,42.2,82.9
7047,2018/08/08,67.0,45.5,92.7
7047,2018/08/09,67.0,42.6,95.8
7047,2018/08/10,68.5,44.9,96.3
7047,2018/08/11,65.2,44.3,92.8
7047,2018/08/12,61.0,41.3,86.7
7047,2018/08/13,71.9,41.6,93.1
7047,2018/08/14,89.5,80.7,96.7
7047,2018/08/15,64.3,34.3,97.4
7047,2018/08/16,59.9,37.9,78.7
7047,2018/08/17,59.3,36.9,90.4
7047,2018/08/18,59.2,36.6,84.9
7047,2018/08/19,55.2,32.1,85.5
7047,2018/08/20,56.8,32.6,83.9
7047,2018/08/21,58.4,35.5,85.9
7047,2018/08/22,58.4,30.5,90.8
7047,2018/08/23,57.9,33.5,88.5
7047,2018/08/24,60.8,36.2,89.0
7047,2018/08/25,83.1,64.5,99.2
7047,2018/08/26,57.7,39.9,83.5
7047,2018/08/27,63.1,39.2,91.1
7047,2018/08/28,58.8,27.8,92.4
7047,2018/08/29,59.3,35.8,89.3
7047,2018/08/30,60.5,38.8,91.5
7047,2018/08/31,76.1,55.1,99.1
7047,2018/09/01,89.1,67.1,99.1
7047,2018/09/02,89.6,68.1,99.3
7047,2018/09/03,73.2,50.2,91.2
7047,2018/09/04,69.1,48.1,91.4
7047,2018/09/05,72.3,48.4,96.7
7047,2018/09/06,69.8,48.2,94.3
7047,2018/09/07,82.2,58.0,99.1
7047,2018/09/08,73.2,47.1,99.0
7047,2018/09/09,73.0,47.2,96.8
7047,2018/09/10,71.5,46.0,94.3
7047,2018/09/11,73.6,50.1,95.1
7047,2018/09/12,73.8,51.3,96.5
7047,2018/09/13,77.9,56.4,92.2
7047,2018/09/14,75.6,49.3,95.9
7047,2018/09/15,77.4,54.0,95.7
7047,2018/09/16,75.4,51.2,95.2
7047,2018/09/17,74.2,50.3,95.3
7047,2018/09/18,74.8,51.3,92.1
7047,2018/09/19,74.0,46.6,96.1
7047,2018/09/20,73.7,48.8,96.6
7047,2018/09/21,70.6,44.7,97.0
7047,2018/09/22,72.9,56.3,91.0
7047,2018/09/23,75.1,56.7,88.3
7047,2018/09/24,56.3,20.1,88.9
7047,2018/09/25,40.6,29.1,54.9
7047,2018/09/26,52.1,37.7,75.5
7047,2018/09/27,64.8,35.5,89.3
7047,2018/09/28,57.5,27.0,90.4
7047,2018/09/29,55.1,32.7,84.3
7047,2018/09/30,50.6,40.2,73.2
7047,2018/10/01,79.8,53.5,99.2
7047,2018/10/02,74.0,42.2,99.0
7047,2018/10/03,75.2,46.4,97.6
7047,2018/10/04,68.7,35.8,98.5
7047,2018/10/05,71.5,42.6,98.3
7047,2018/10/06,85.4,70.7,99.3
7047,2018/10/07,88.0,62.5,99.3
7047,2018/10/08,85.1,60.4,99.3
7047,2018/10/09,83.2,56.1,99.3
7047,2018/10/10,72.8,44.3,98.8
7047,2018/10/11,67.2,45.4,88.6
7047,2018/10/12,78.4,48.2,99.1
7047,2018/10/13,80.3,49.1,99.0
7047,2018/10/14,70.9,43.7,96.9
7047,2018/10/15,74.0,46.8,99.1
7047,2018/10/16,77.8,52.3,92.2
7047,2018/10/17,80.7,55.4,96.5
7047,2018/10/18,79.5,51.1,98.9
7047,2018/10/19,80.9,51.9,99.3
7047,2018/10/20,80.5,49.3,99.1
7047,2018/10/21,79.5,54.2,99.2
7047,2018/10/22,71.8,39.8,97.7
7047,2018/10/23,67.9,43.2,97.1
7047,2018/10/24,66.4,35.1,85.3
7047,2018/10/25,78.5,62.4,96.4
7047,2018/10/26,88.4,79.9,97.7
7047,2018/10/27,97.3,94.2,99.3
7047,2018/10/28,97.1,90.0,99.3
7047,2018/10/29,87.5,56.6,98.3
7047,2018/10/30,82.5,47.2,98.4
7047,2018/10/31,78.3,58.3,98.3
7047,2018/11/01,86.0,60.7,99.3
7047,2018/11/02,94.3,76.1,99.3
7047,2018/11/03,93.1,68.7,99.1
7047,2018/11/04,85.0,55.5,99.3
7047,2018/11/05,92.7,78.0,99.3
7047,2018/11/06,93.1,73.5,98.9
7047,2018/11/07,97.3,89.4,99.3
7047,2018/11/08,88.7,59.6,99.0
7047,2018/11/09,97.1,90.7,99.3
7047,2018/11/10,96.5,92.3,99.3
7047,2018/11/11,95.5,86.0,99.0
7047,2018/11/12,94.7,79.2,99.3
7047,2018/11/13,95.0,82.8,99.3
7047,2018/11/14,90.3,64.7,99.3
7047,2018/11/15,94.8,78.1,99.3
7047,2018/11/16,71.2,47.4,98.4
7047,2018/11/17,60.0,43.1,85.7
7047,2018/11/18,59.3,40.6,90.6
7047,2018/11/19,71.9,50.6,95.0
7047,2018/11/20,95.5,83.3,99.3
7047,2018/11/21,85.4,55.9,99.2
7047,2018/11/22,96.2,81.7,99.3
7047,2018/11/23,98.6,97.2,99.3
7047,2018/11/24,97.1,88.5,99.3
7047,2018/11/25,90.2,67.7,99.1
7047,2018/11/26,91.2,63.7,99.3
7047,2018/11/27,83.5,39.9,99.3
7047,2018/11/28,91.1,71.1,99.2
7047,2018/11/29,86.2,57.1,98.9
7047,2018/11/30,87.0,59.9,99.0
7047,2018/12/01,90.0,56.8,99.2
7047,2018/12/02,95.2,77.2,99.3
7047,2018/12/03,91.9,65.5,99.2
7047,2018/12/04,93.6,69.3,99.4
7047,2018/12/05,90.4,56.6,99.2
7047,2018/12/06,93.8,78.6,99.2
7047,2018/12/07,94.7,75.3,99.4
7047,2018/12/08,86.2,52.6,99.4
7047,2018/12/09,86.8,58.5,99.4
7047,2018/12/10,62.8,33.7,85.1
7047,2018/12/11,54.5,27.9,81.5
7047,2018/12/12,51.5,29.4,80.6
7047,2018/12/13,71.7,41.5,97.1
7047,2018/12/14,79.2,36.1,98.5
7047,2018/12/15,84.7,50.1,98.5
7047,2018/12/16,89.6,76.4,98.6
7047,2018/12/17,89.3,59.2,99.2
7047,2018/12/18,90.4,66.0,99.4
7047,2018/12/19,95.9,83.3,99.4
7047,2018/12/20,96.9,83.4,99.2
7047,2018/12/21,97.9,93.2,99.4
7047,2018/12/22,96.6,88.9,99.3
7047,2018/12/23,98.3,96.9,99.4
7047,2018/12/24,98.1,93.4,99.4
7047,2018/12/25,97.6,89.3,99.4
7047,2018/12/26,98.4,97.1,99.3
7047,2018/12/27,98.0,89.7,99.3
7047,2018/12/28,98.2,94.8,99.3
7047,2018/12/29,88.5,46.8,99.4
7047,2018/12/30,87.0,66.3,99.4
7047,2018/12/31,86.3,55.6,99.1
7047,2019/01/01,95.8,82.9,99.1
7047,2019/01/02,91.9,58.2,99.4
7047,2019/01/03,52.5,16.2,95.5
7047,2019/01/04,70.0,40.1,93.3
7047,2019/01/05,83.3,43.5,97.8
7047,2019/01/06,71.4,35.1,92.8
7047,2019/01/07,89.7,65.0,98.9
7047,2019/01/08,98.4,97.1,99.4
7047,2019/01/09,82.1,28.1,99.4
7047,2019/01/10,29.7,20.2,47.9
7047,2019/01/11,64.2,27.3,88.3
7047,2019/01/12,76.0,46.2,98.9
7047,2019/01/13,84.3,48.4,99.4
7047,2019/01/14,68.1,34.4,98.5
7047,2019/01/15,57.9,23.0,96.6
7047,2019/01/16,77.4,47.8,97.4
7047,2019/01/17,90.7,75.1,99.3
7047,2019/01/18,88.2,62.4,99.2
7047,2019/01/19,67.8,49.3,97.2
7047,2019/01/20,89.9,67.1,99.4
7047,2019/01/21,86.3,57.2,98.8
7047,2019/01/22,75.5,36.4,98.4
7047,2019/01/23,88.3,71.9,99.4
7047,2019/01/24,75.3,34.0,98.3
7047,2019/01/25,75.0,34.6,98.4
7047,2019/01/26,90.0,71.0,98.8
7047,2019/01/27,96.0,83.8,99.4
7047,2019/01/28,98.1,94.1,99.3
7047,2019/01/29,82.6,38.4,99.4
7047,2019/01/30,79.2,58.3,98.4
7047,2019/01/31,92.9,66.0,99.1
7047,2019/02/01,98.6,97.4,99.4
7047,2019/02/02,98.4,96.9,99.4
7047,2019/02/03,98.6,97.5,99.3
7047,2019/02/04,64.6,31.9,99.4
7047,2019/02/05,76.7,36.4,99.4
7047,2019/02/06,72.3,35.9,98.4
7047,2019/02/07,79.1,42.8,99.4
7047,2019/02/08,79.4,43.1,99.4
7047,2019/02/09,81.7,47.8,99.4
7047,2019/02/10,94.8,84.7,98.8
7047,2019/02/11,83.9,55.9,99.4
7047,2019/02/12,56.3,23.9,88.6
7047,2019/02/13,63.2,39.5,97.5
7047,2019/02/14,75.8,39.8,98.8
7047,2019/02/15,75.6,35.3,99.1
7047,2019/02/16,76.9,41.5,98.8
7047,2019/02/17,72.0,37.3,98.7
7047,2019/02/18,72.3,30.6,99.3
7047,2019/02/19,81.0,49.9,98.8
7047,2019/02/20,92.7,72.9,99.4
7047,2019/02/21,82.9,42.9,99.5
7047,2019/02/22,68.4,31.9,99.4
7047,2019/02/23,54.2,30.1,90.9
7047,2019/02/24,59.0,35.1,84.2
7047,2019/02/25,67.2,35.2,97.9
7047,2019/02/26,66.2,35.8,98.2
7047,2019/02/27,60.7,29.7,91.1
7047,2019/02/28,75.9,42.3,98.9
7047,2019/03/01,83.8,50.9,98.9
7047,2019/03/02,68.1,32.1,99.4
7047,2019/03/03,69.8,34.5,98.8
7047,2019/03/04,95.8,85.5,99.4
7047,2019/03/05,76.2,36.5,99.4
7047,2019/03/06,84.1,57.2,99.4
7047,2019/03/07,71.7,47.8,92.5
7047,2019/03/08,66.3,39.8,98.3
7047,2019/03/09,71.0,46.3,99.1
7047,2019/03/10,83.3,57.4,98.6
7047,2019/03/11,57.3,13.6,99.4
7047,2019/03/12,32.7,14.4,53.0
7047,2019/03/13,61.6,43.3,97.6
7047,2019/03/14,60.9,28.7,99.0
7047,2019/03/15,64.8,36.2,98.9
7047,2019/03/16,73.2,46.0,99.4
7047,2019/03/17,81.7,58.5,99.0
7047,2019/03/18,69.9,35.4,97.8
7047,2019/03/19,65.4,33.6,98.5
7047,2019/03/20,58.3,28.5,97.1
7047,2019/03/21,58.3,28.9,95.7
7047,2019/03/22,56.7,24.0,91.4
7047,2019/03/23,52.6,24.5,92.4
7047,2019/03/24,54.0,23.9,90.9
7047,2019/03/25,49.5,19.3,93.5
7047,2019/03/26,53.2,22.4,87.9
7047,2019/03/27,46.9,27.3,86.0
7047,2019/03/28,51.9,30.7,85.1
7047,2019/03/29,58.5,30.3,93.7
7047,2019/03/30,54.1,28.7,85.6
7047,2019/03/31,50.1,22.3,85.9
7047,2019/04/01,52.8,25.8,93.5
7047,2019/04/02,62.6,29.6,95.9
7047,2019/04/03,82.8,49.7,99.4
7047,2019/04/04,93.0,83.7,99.4
7047,2019/04/05,89.3,69.1,99.4
7047,2019/04/06,89.9,74.7,99.3
7047,2019/04/07,86.4,48.2,99.4
7047,2019/04/08,82.4,54.1,99.4
7047,2019/04/09,79.2,54.1,95.7
7047,2019/04/10,85.7,55.7,99.1
7047,2019/04/11,97.4,89.5,99.4
7047,2019/04/12,83.2,60.2,99.3
7047,2019/04/13,86.1,68.4,99.3
7047,2019/04/14,78.9,60.3,98.5
7047,2019/04/15,73.4,45.0,99.4
7047,2019/04/16,70.8,34.5,99.4
7047,2019/04/17,64.6,35.0,98.3
7047,2019/04/18,59.8,37.1,99.3
7047,2019/04/19,63.0,36.4,98.8
7047,2019/04/20,56.1,26.3,98.7
7047,2019/04/21,51.5,28.8,85.2
7047,2019/04/22,58.9,47.6,74.8
7047,2019/04/23,96.3,89.0,99.4
7047,2019/04/24,92.1,72.5,99.4
7047,2019/04/25,93.2,70.6,99.4
7047,2019/04/26,85.8,54.6,99.4
7047,2019/04/27,59.9,30.9,99.4
7047,2019/04/28,67.8,31.3,98.0
7047,2019/04/29,84.4,66.0,98.2
7047,2019/04/30,60.2,32.7,99.1
7047,2019/05/01,57.9,32.3,95.5
7047,2019/05/02,64.3,40.8,99.0
7047,2019/05/03,85.9,63.3,99.4
7047,2019/05/04,87.0,63.2,99.4
7047,2019/05/05,87.1,53.3,99.3
7047,2019/05/06,70.5,39.8,98.7
7047,2019/05/07,60.6,35.3,84.4
7047,2019/05/08,85.8,69.6,99.4
7047,2019/05/09,84.7,57.8,99.2
7047,2019/05/10,78.8,51.3,98.7
7047,2019/05/11,86.1,71.1,98.5
7047,2019/05/12,82.8,31.1,99.4
7047,2019/05/13,55.7,30.8,96.2
7047,2019/05/14,66.9,45.9,93.8
7047,2019/05/15,87.5,68.8,99.0
7047,2019/05/16,69.8,43.9,98.8
7047,2019/05/17,61.0,47.5,77.1
7047,2019/05/18,85.7,56.2,97.6
7047,2019/05/19,92.5,75.9,98.7
7047,2019/05/20,90.9,74.4,99.3
7047,2019/05/21,80.7,62.3,98.5
7047,2019/05/22,77.1,58.3,99.3
7047,2019/05/23,74.6,49.8,99.3
7047,2019/05/24,76.4,55.3,94.7
7047,2019/05/25,81.2,57.4,99.1
7047,2019/05/26,73.1,55.7,94.5
7047,2019/05/27,90.4,73.8,98.3
7047,2019/05/28,81.3,58.1,98.5
7047,2019/05/29,83.4,65.0,98.5
7047,2019/05/30,67.4,50.8,93.1
7047,2019/05/31,61.9,40.8,93.0
7047,2019/06/01,56.5,35.6,86.8
7047,2019/06/02,56.4,38.2,78.0
7047,2019/06/03,62.3,41.2,89.9
7047,2019/06/04,63.4,41.7,91.3
7047,2019/06/05,67.3,37.7,91.3
7047,2019/06/06,79.7,60.1,95.3
7047,2019/06/07,64.6,37.6,96.9
7047,2019/06/08,62.6,39.5,81.3
7047,2019/06/09,70.0,46.1,94.4
7047,2019/06/10,62.7,40.5,92.3
7047,2019/06/11,54.2,41.9,76.8
7047,2019/06/12,50.4,32.1,68.2
7047,2019/06/13,40.4,23.2,68.8
7047,2019/06/14,45.8,29.3,78.3
7047,2019/06/15,55.0,39.5,73.0
7047,2019/06/16,52.3,25.6,79.0
7047,2019/06/17,51.8,35.4,74.3
7047,2019/06/18,56.6,39.6,86.6
7047,2019/06/19,53.4,32.0,76.4
7047,2019/06/20,51.2,27.0,83.0
7047,2019/06/21,51.9,31.5,72.2
7047,2019/06/22,65.4,50.0,87.2
7047,2019/06/23,59.8,40.9,82.8
7047,2019/06/24,58.1,34.6,89.1
7047,2019/06/25,59.3,39.0,88.2
7047,2019/06/26,61.6,41.6,89.7
7047,2019/06/27,-999,-999,-999
7047,2019/06/28,-999,-999,-999
7047,2019/06/29,-999,-999,-999
7047,2019/06/30,-999,-999,-999
7047,2019/07/01,-999,-999,-999
7047,2019/07/02,52.7,33.3,77.2
7047,2019/07/03,61.6,35.9,95.5
7047,2019/07/04,65.9,42.5,96.8
7047,2019/07/05,62.3,41.0,91.2
7047,2019/07/06,62.4,41.1,91.5
7047,2019/07/07,63.3,42.4,78.5
7047,2019/07/08,58.8,36.2,84.1
7047,2019/07/09,63.4,47.5,82.7
7047,2019/07/10,57.8,39.1,82.0
7047,2019/07/11,53.8,43.7,68.7
7047,2019/07/12,59.6,41.5,82.1
7047,2019/07/13,59.2,44.5,81.1
7047,2019/07/14,54.8,35.6,86.3
7047,2019/07/15,74.7,47.9,95.1
7047,2019/07/16,59.1,36.9,92.1
7047,2019/07/17,56.8,29.9,90.0
7047,2019/07/18,67.4,48.0,88.0
7047,2019/07/19,63.3,41.8,91.8
7047,2019/07/20,61.5,37.2,90.5
7047,2019/07/21,59.1,36.3,89.1
7047,2019/07/22,64.4,47.1,88.4
7047,2019/07/23,62.3,39.1,93.0
7047,2019/07/24,57.9,38.2,88.1
7047,2019/07/25,55.0,36.1,85.9
7047,2019/07/26,51.0,31.0,76.8
7047,2019/07/27,73.4,45.0,97.4
7047,2019/07/28,83.6,67.3,98.1
7047,2019/07/29,66.6,43.7,87.8
7047,2019/07/30,66.5,40.7,95.2
7047,2019/07/31,67.6,49.2,87.5
7047,2019/08/01,65.2,47.8,88.2
7047,2019/08/02,75.8,50.2,90.6
7047,2019/08/03,64.0,39.5,92.2
7047,2019/08/04,59.0,42.1,86.4
7047,2019/08/05,63.3,45.1,88.9
7047,2019/08/06,67.4,48.7,92.3
7047,2019/08/07,75.0,54.0,98.8
7047,2019/08/08,76.7,54.6,99.3
7047,2019/08/09,72.2,50.6,94.5
7047,2019/08/10,68.0,44.0,91.3
7047,2019/08/11,68.3,53.7,87.6
7047,2019/08/12,79.8,64.6,95.5
7047,2019/08/13,68.9,46.3,94.0
7047,2019/08/14,61.2,44.0,87.0
7047,2019/08/15,60.9,42.6,81.6
7047,2019/08/16,61.4,39.2,96.0
7047,2019/08/17,63.1,42.1,88.3
7047,2019/08/18,65.2,46.0,90.2
7047,2019/08/19,66.0,41.7,90.5
7047,2019/08/20,66.9,51.4,84.2
7047,2019/08/21,61.1,43.2,89.8
7047,2019/08/22,62.6,50.1,78.0
7047,2019/08/23,73.1,51.6,89.3
7047,2019/08/24,69.6,43.8,89.2
7047,2019/08/25,65.1,41.5,92.4
7047,2019/08/26,64.1,42.9,83.5
7047,2019/08/27,65.3,45.9,87.1
7047,2019/08/28,70.0,50.9,90.4
7047,2019/08/29,67.5,37.5,95.7
7047,2019/08/30,59.5,38.9,80.7
7047,2019/08/31,62.4,40.0,82.0
7047,2019/09/01,59.5,37.5,81.6
7047,2019/09/02,73.7,49.4,93.7
7047,2019/09/03,57.4,42.2,75.5
7047,2019/09/04,59.7,39.1,82.6
7047,2019/09/05,57.3,37.4,88.8
7047,2019/09/06,91.6,66.5,99.3
7047,2019/09/07,77.8,49.1,97.2
7047,2019/09/08,84.3,63.4,98.8
7047,2019/09/09,67.2,38.0,92.7
7047,2019/09/10,64.8,47.3,88.5
7047,2019/09/11,66.0,43.1,91.1
7047,2019/09/12,70.2,45.1,96.5
7047,2019/09/13,71.1,41.1,95.9
7047,2019/09/14,70.7,45.7,96.1
7047,2019/09/15,71.4,48.2,90.4
7047,2019/09/16,75.4,51.9,97.7
7047,2019/09/17,73.7,48.5,95.6
7047,2019/09/18,84.1,65.0,97.5
7047,2019/09/19,62.3,36.2,81.1
7047,2019/09/20,49.0,37.5,82.0
7047,2019/09/21,65.6,40.0,91.7
7047,2019/09/22,73.8,58.2,92.9
