Arrival Chickens Date,Death,Chickens,DeathPerc,Date of Laid,Eggs,Laied,Water,Feed,Date of Selling,# Eggs sold (First quality),# Eggs sold (Second quality),AvgTemp,MinTemp,MaxTemp,AvgHum,MinHum,MaxHum
11/17/2016,4,39794,0.0001005177,9/18/2017,39450,0.991355481,,,,111960,5600,15.3,10.2,22.1,80.7,52.1,99.9
11/17/2016,6,39788,0.0001507992,9/19/2017,31620,0.794711973,,,,0,0,14.3,11.9,18.1,92.1,74.8,99.9
11/17/2016,6,39782,0.0001508220,9/20/2017,39570,0.994670957,,,,69960,0,16.1,10.7,23.9,63.5,33.1,97
11/17/2016,10,39772,0.0002514332,9/21/2017,38040,0.956451775,,,,0,0,15.7,8.7,24.5,58.6,35.8,93.7
11/17/2016,10,39762,0.0002514964,9/22/2017,37350,0.939339067,,,,74220,0,15.8,8.1,24.3,74.6,45.1,99.9
11/17/2016,7,39755,0.0001760785,9/23/2017,37650,0.947050685,,,,0,0,17.4,10.9,24.9,81.2,54.2,99.9
11/17/2016,5,39750,0.0001257862,9/24/2017,37790,0.950691824,,,,0,0,16.9,13,22.2,86.5,60.6,99.9
11/17/2016,9,39741,0.0002264664,9/25/2017,36310,0.913665987,,,,110080,3960,16.9,11.7,23.1,74.3,48.7,99.9
11/17/2016,6,39735,0.0001510004,9/26/2017,35940,0.904492261,,,,0,0,16.6,10.1,23.5,75.8,46.9,99.9
11/17/2016,10,39725,0.0002517306,9/27/2017,34980,0.880553807,,,,52020,0,17.5,11.3,25.3,77.3,47.2,99.9
11/17/2016,4,39721,0.0001007024,9/28/2017,36720,0.924448025,,,,0,0,17.8,11.7,25.4,78.5,54.2,99.9
11/17/2016,12,39709,0.0003021985,9/29/2017,38970,0.981389609,,,,74700,0,17.8,13.2,23.4,63.4,45.5,81
11/17/2016,8,39701,0.0002015063,9/30/2017,36870,0.928691972,,,,0,0,16.8,12,22.5,62,44.9,77.6
11/17/2016,6,39695,0.0001511525,10/1/2017,38370,0.966620481,,,,0,0,14.6,13.2,16.2,78.1,65.6,99.1
11/17/2016,5,39690,0.0001259763,10/2/2017,34470,0.868480726,,,,108150,3510,16.1,9.5,22.6,75.2,50.9,98.3
11/17/2016,11,39679,0.0002772247,10/3/2017,38100,0.96020565,,,,0,0,15.8,12.2,18.6,86.7,74.7,96.3
11/17/2016,9,39670,0.0002268717,10/4/2017,38900,0.980589866,,,,76380,0,17,12.3,23.4,85.6,60.8,99.9
11/17/2016,8,39662,0.0002017044,10/5/2017,36220,0.913216681,,,,0,0,18.2,12.4,24.9,81,57.3,99.9
11/17/2016,9,39653,0.0002269690,10/6/2017,36450,0.919224271,,,,70380,0,16.1,10.2,25.4,78.4,39.7,99.9
11/17/2016,5,39648,0.0001261098,10/7/2017,33870,0.854267554,,,,0,0,13.1,8.4,21.7,69,33.7,99.9
11/17/2016,6,39642,0.0001513546,10/8/2017,35730,0.901316785,,,,0,0,14.4,8.9,23.1,68,43,87.6
11/17/2016,8,39634,0.0002018469,10/9/2017,34980,0.882575566,,,,103170,0,14.2,8.6,22.7,76.6,48.4,98.6
11/17/2016,7,39627,0.0001766472,10/10/2017,37560,0.947838595,,,,0,0,14.6,8.3,22.9,78.7,49.4,99.9
11/17/2016,4,39623,0.0001009515,10/11/2017,37470,0.945662873,,,,73980,3460,15.3,9.1,22.5,83.1,57.1,99.9
11/17/2016,8,39615,0.0002019437,10/12/2017,35570,0.897892213,,,,0,0,15.6,10.6,23.9,83.2,51.5,99.9
11/17/2016,6,39609,0.0001514807,10/13/2017,35220,0.88919185,,,,69210,0,14.8,8.8,23.2,85,56.8,99.9
11/17/2016,9,39600,0.0002272727,10/14/2017,36210,0.914393939,,,,0,0,14.9,8.7,24,80.8,40.1,99.9
11/17/2016,6,39594,0.0001515381,10/15/2017,36990,0.934232459,,,,0,0,15.5,9.7,25,78.3,47,99.9
11/17/2016,7,39587,0.0001768257,10/16/2017,37440,0.945765024,,,,72030,0,15.5,9.6,25.6,77.6,45.2,99.9
11/17/2016,8,39579,0.0002021274,10/17/2017,36240,0.91563708,,,,0,0,13.5,5.9,24.2,81.8,48.8,99.9
11/17/2016,13,39566,0.0003285649,10/18/2017,37620,0.950816357,,,,0,0,12.8,5.7,22.1,82.5,48.6,99.9
11/17/2016,6,39560,0.0001516684,10/19/2017,34170,0.863751264,,,,142680,0,12.5,9.4,15.8,96.6,81.9,99.9
11/17/2016,13,39547,0.0003287228,10/20/2017,39030,0.986926948,,,,0,0,13.5,9.7,16.5,92.8,78.9,99.9
11/17/2016,13,39534,0.0003288309,10/21/2017,34170,0.86431932,,,,0,0,14.1,9.7,17.2,90.1,75.1,99.9
11/17/2016,6,39528,0.0001517911,10/22/2017,38690,0.978799838,,,,0,0,13.3,8.5,16.1,94.1,73.9,99.9
11/17/2016,6,39522,0.0001518142,10/23/2017,33100,0.837508223,,,,142650,8290,12.2,6.6,21.1,67.5,31.3,97.6
11/17/2016,4,39518,0.0001012197,10/24/2017,35250,0.891998583,,,,0,0,12.6,5.9,21.3,58,31.7,90
11/17/2016,6,39512,0.0001518526,10/25/2017,38940,0.985523385,,,,72900,0,11.1,5,20.3,78.5,47.4,99.9
11/17/2016,10,39502,0.0002531517,10/26/2017,33660,0.852108754,,,,0,0,11.3,5.5,19.6,83.2,49.2,99.9
11/17/2016,9,39493,0.0002278885,10/27/2017,36840,0.932823538,,,,69420,0,11.5,6,20.4,85.8,58.7,99.9
11/17/2016,9,39484,0.0002279404,10/28/2017,36720,0.929996961,,,,0,0,10.9,6.8,16.5,74.3,51.3,99.8
11/17/2016,6,39478,0.0001519834,10/29/2017,36000,0.911900299,,,,0,0,11.8,4.9,19.5,73.5,41,99.9
11/17/2016,8,39470,0.0002026856,10/30/2017,38660,0.979478085,,,,109400,0,12.2,5.7,18.8,74,41.1,99.9
11/17/2016,6,39464,0.0001520373,10/31/2017,36420,0.92286641,,,,0,0,9.8,4.7,17.6,74.2,43.7,99.9
11/17/2016,10,39454,0.0002534597,11/1/2017,35820,0.907892736,,,,0,0,9,3.1,18.4,82.5,50.3,99.9
11/17/2016,5,39449,0.0001267459,11/2/2017,35820,0.908007808,,,,106290,4420,9.7,3.8,15.6,89.2,70.3,99.9
11/17/2016,9,39440,0.0002281947,11/3/2017,36000,0.912778905,,,,0,0,11.3,5.4,18.4,84.7,49.8,99.9
11/17/2016,6,39434,0.0001521530,11/4/2017,35670,0.904549374,,,,0,0,11.6,8.2,14.7,88.8,72.2,99.9
11/17/2016,11,39423,0.0002790249,11/5/2017,35400,0.897952972,,,,0,0,13.1,10.1,14.6,96.8,84,99.9
11/17/2016,19,39404,0.0004821845,11/6/2017,36390,0.923510304,,,,140910,0,10,8.9,11.7,90.3,74.2,99.9
11/17/2016,7,39397,0.0001776785,11/7/2017,36630,0.929766226,,,,0,0,9.4,8.7,10.6,92.8,65.1,99.9
11/17/2016,12,39385,0.0003046845,11/8/2017,34710,0.881299987,,,,70050,0,10.4,6.5,15.5,85.1,50.4,99.9
11/17/2016,8,39377,0.0002031643,11/9/2017,37020,0.940142723,,,,0,0,10.1,6.4,12.9,96.8,89.3,99.9
11/17/2016,5,39372,0.0001269938,11/10/2017,33090,0.840444986,,,,36300,0,9.5,5.6,15.3,89.4,58.6,99.9
11/17/2016,10,39362,0.0002540521,11/11/2017,35460,0.900868858,,,,0,0,7.3,5.7,12.1,94.8,72.7,99.9
11/17/2016,4,39358,0.0001016312,11/12/2017,37530,0.953554551,,,,0,0,6.6,5.3,8,99.9,99.9,99.9
11/17/2016,12,39346,0.0003049865,11/13/2017,34650,0.880648605,,,,102380,7710,6.9,5.9,8.6,67.4,36.6,99.9
11/17/2016,10,39336,0.0002542201,11/14/2017,35250,0.896125686,,,,0,0,7.1,1.3,14,69,36.2,99.9
11/17/2016,19,39317,0.0004832515,11/15/2017,34830,0.885876338,,,,102780,0,5.7,-0.8,13.8,75.6,35.4,99.9
11/17/2016,10,39307,0.0002544076,11/16/2017,33900,0.862441804,,,,0,0,8.7,2.7,14.8,68,38.9,99
11/17/2016,7,39300,0.0001781170,11/17/2017,36660,0.932824427,,,,69180,0,6.3,1.7,14.8,83.9,51.8,99.9
11/17/2016,13,39287,0.0003308983,11/18/2017,34620,0.881207524,,,,0,0,6.4,2.1,14.6,86,47.3,99.9
11/17/2016,6,39281,0.0001527456,11/19/2017,35370,0.900435325,,,,0,0,5,0.3,12.6,86.6,45.8,99.9
11/17/2016,11,39270,0.0002801120,11/20/2017,33630,0.856378915,,,,101670,0,4,-1.2,12.7,78.9,36.7,99.9
11/17/2016,11,39259,0.0002801905,11/21/2017,36000,0.916987188,,,,0,0,5.8,1.1,11.8,80.2,48.1,99.9
11/17/2016,10,39249,0.0002547836,11/22/2017,36180,0.921806925,,,,70800,7160,6.6,1.3,10.9,85.7,66,99.9
11/17/2016,7,39242,0.0001783803,11/23/2017,34650,0.882982519,,,,0,0,9.3,7,12.1,87.9,67.8,99.9
11/17/2016,8,39234,0.0002039048,11/24/2017,33090,0.843401132,,,,66480,0,9.2,7.3,12.4,89.3,68,99.9
11/17/2016,7,39227,0.0001784485,11/25/2017,35850,0.913911337,,,,0,0,8.9,8.3,9.7,99.2,93.4,100
11/17/2016,4,39223,0.0001019810,11/26/2017,36000,0.917828825,,,,0,0,6.8,3.4,8.9,89.7,37.7,99.9
11/17/2016,13,39210,0.0003315481,11/27/2017,34650,0.883703137,,,,104610,0,3,-1.7,10.3,61.8,33.3,97.2
11/17/2016,16,39194,0.0004082257,11/28/2017,33960,0.866459152,,,,0,0,0.9,-3.1,3.8,85.9,70.4,98.5
11/17/2016,7,39187,0.0001786307,11/29/2017,33990,0.867379488,,,,66830,0,3.5,3,4.8,99.9,99.7,99.9
11/17/2016,11,39176,0.0002807842,11/30/2017,34380,0.877578109,,,,0,0,3.9,-0.2,8.8,91.7,53.6,99.9
11/17/2016,5,39171,0.0001276455,12/1/2017,33510,0.855479819,,,,66780,5370,2.1,-2.7,6.9,79.7,52.3,99.9
11/17/2016,11,39160,0.0002808989,12/2/2017,33690,0.86031665,,,,0,0,4.6,0.2,7.7,59,42.5,81.4
11/17/2016,6,39154,0.0001532410,12/3/2017,34290,0.87577259,,,,0,0,1.6,-3.1,9.2,67.3,31.9,91.2
11/17/2016,15,39139,0.0003832494,12/4/2017,34320,0.876874729,,,,100230,0,0.3,-4.8,7.7,81.3,48.9,99.2
11/17/2016,8,39131,0.0002044415,12/5/2017,35310,0.902353633,,,,0,0,-0.1,-4.5,7.2,86.2,56.6,99.9
11/17/2016,12,39119,0.0003067563,12/6/2017,31350,0.801400854,,,,0,0,2.1,-2.2,11,84.3,50.4,99.9
11/17/2016,10,39109,0.0002556956,12/7/2017,34080,0.871410673,,,,73920,0,2.4,-3.6,8.9,88.5,62.3,99.9
11/17/2016,14,39095,0.0003581021,12/8/2017,32160,0.822611587,,,,0,0,3.8,0.4,5.3,97.2,90.4,99.9
11/17/2016,9,39086,0.0002302615,12/9/2017,32700,0.836616691,,,,66100,0,1.5,-3.1,7.7,89.6,62.2,99.9
11/17/2016,9,39077,0.0002303145,12/10/2017,32370,0.828364511,,,,0,0,-0.9,-3.5,2,82,59.7,99.9
11/17/2016,14,39063,0.0003583954,12/11/2017,35010,0.896244528,,,,0,0,0.8,-0.2,4.8,99.9,99.9,99.9
11/17/2016,8,39055,0.0002048393,12/12/2017,34740,0.889514787,,,,97560,7830,1.9,0.2,6.6,99.9,99,99.9
11/17/2016,14,39041,0.0003585974,12/13/2017,28350,0.726159678,,,,0,0,2.5,-0.1,8.4,93.9,55.1,99.9
11/17/2016,9,39032,0.0002305800,12/14/2017,34320,0.879278541,,,,95370,0,3.3,0.9,7.3,98.9,90.4,99.9
11/17/2016,7,39025,0.0001793722,12/15/2017,33540,0.859449071,,,,0,0,2.8,0.4,5.4,96.7,79.5,99.9
11/17/2016,13,39012,0.0003332308,12/16/2017,35130,0.900492156,,,,67320,0,3.2,0.1,7.6,89.4,58.9,99.9
11/17/2016,10,39002,0.0002563971,12/17/2017,32070,0.822265525,,,,0,0,1.4,-3.5,8.5,78.6,34.3,99.9
11/17/2016,13,38989,0.0003334274,12/18/2017,35520,0.911026187,,,,0,0,-1.8,-5,5.1,77.9,48,99.5
11/17/2016,8,38981,0.0002052282,12/19/2017,32520,0.834252585,,,,97830,0,-0.3,-5.9,6.8,74.9,43.5,89.9
11/17/2016,9,38972,0.0002309350,12/20/2017,33360,0.855999179,,,,0,0,-0.2,-4.3,6.8,82.8,44.6,99.1
11/17/2016,14,38958,0.0003593614,12/21/2017,34140,0.876328354,,,,65850,7400,-0.9,-6,5,87.4,57,99.9
11/17/2016,12,38946,0.0003081189,12/22/2017,33900,0.870435988,,,,0,0,-0.4,-4,4.1,92.2,69,99.9
11/17/2016,7,38939,0.0001797684,12/23/2017,33240,0.853642877,,,,33120,0,1.7,-2.5,9.3,87,55.8,99.9
11/17/2016,14,38925,0.0003596660,12/24/2017,31620,0.812331407,,,,0,0,2.3,-2,10.9,83.7,39.9,99.9
11/17/2016,16,38909,0.0004112159,12/25/2017,30240,0.777198078,,,,0,0,2,-3.5,8.5,87.8,58.2,99.9
11/17/2016,13,38896,0.0003342246,12/26/2017,33510,0.861528178,,,,0,0,5.3,3.9,7.1,99.3,90.9,99.9
11/17/2016,13,38883,0.0003343363,12/27/2017,33060,0.850243037,,,,0,0,6.3,3.8,7.9,99.9,99.9,99.9
11/17/2016,8,38875,0.0002057878,12/28/2017,34410,0.885144695,,,,158160,0,3.8,0.9,8,94.6,73.1,99.9
11/17/2016,12,38863,0.0003087770,12/29/2017,29940,0.77039858,,,,0,0,3.9,-1.1,10,55,27.3,99.9
11/17/2016,7,38856,0.0001801524,12/30/2017,30780,0.792155652,,,,93210,6480,1.4,-1.9,7.6,71.9,42.5,92.4
11/17/2016,7,38849,0.0001801848,12/31/2017,32190,0.828592757,,,,0,0,1.2,-3.4,4.3,83.1,73.1,97
11/17/2016,10,38839,0.0002574732,1/1/2018,31710,0.816447385,,,,0,0,2.6,0.6,4.3,97.2,81.8,99.9
11/17/2016,9,38830,0.0002317796,1/2/2018,31740,0.81740922,,,,93600,0,4.8,1,11.7,86.8,59.5,99.9
11/17/2016,10,38820,0.0002575992,1/3/2018,30690,0.79057187,,,,0,0,2.2,-1.9,7.7,88.9,63.4,99.9
11/17/2016,8,38812,0.0002061218,1/4/2018,30480,0.785324127,,,,59940,0,4.1,0.9,9.6,85.8,64.2,99.9
11/17/2016,8,38804,0.0002061643,1/5/2018,29850,0.769250593,,,,0,0,3.2,-1.7,7.3,89,65.2,99.9
11/17/2016,8,38796,0.0002062068,1/6/2018,28650,0.738478194,,,,0,0,7.3,5.2,10.6,96.7,88.5,99.9
11/17/2016,8,38788,0.0002062494,1/7/2018,28740,0.74095081,,,,0,0,9.5,5.9,11.6,92,77,99.9
11/17/2016,9,38779,0.0002320844,1/8/2018,29560,0.762268238,,,,102600,0,12.8,11.4,14.4,85.4,77.5,94.9
11/17/2016,6,38773,0.0001547469,1/9/2018,28430,0.733242205,,,,0,0,11.4,7.4,14.5,94.1,78.2,99.9
11/17/2016,11,38762,0.0002837831,1/10/2018,33270,0.858314844,,,,55240,9460,8.2,3.4,13.8,88.6,59.7,99.9
11/17/2016,8,38754,0.0002064303,1/11/2018,28290,0.729989162,,,,0,0,7.3,6.2,9,95,78.5,99.9
11/17/2016,9,38745,0.0002322880,1/12/2018,35040,0.904374758,,,,0,0,5.9,1.6,11.8,81,50.2,99.9
11/17/2016,8,38737,0.0002065209,1/13/2018,30750,0.793814699,,,,92280,0,3.9,0.7,9.8,86.2,58,99.9
11/17/2016,10,38727,0.0002582178,1/14/2018,30720,0.793245023,,,,0,0,2.8,-1.3,9.3,87.6,62.3,99.9
11/17/2016,8,38719,0.0002066169,1/15/2018,30240,0.781011906,,,,0,0,3.5,1.7,6.5,92.5,78,99.9
11/17/2016,9,38710,0.0002324981,1/16/2018,31410,0.811418238,,,,90300,0,3.6,0.2,6.2,99,92.2,99.9
11/17/2016,7,38703,0.0001808645,1/17/2018,29520,0.762731571,,,,0,0,5.1,0.8,12.1,68.8,33.2,99.9
11/17/2016,6,38697,0.0001550508,1/18/2018,30270,0.782231181,,,,58590,0,3.8,-2,12.6,57.7,34.4,88.1
11/17/2016,5,38692,0.0001292257,1/19/2018,29430,0.760622351,,,,0,0,2,-2.8,10,79.8,44.6,99.6
11/17/2016,8,38684,0.0002068038,1/20/2018,30060,0.777065453,,,,0,0,2.3,-2.1,9,85.5,57.2,99.9
11/17/2016,6,38678,0.0001551269,1/21/2018,30570,0.790371788,,,,0,0,3.8,0.3,11,82.9,56.9,99.9
11/17/2016,14,38664,0.0003620939,1/22/2018,29070,0.751862197,,,,117240,0,4.1,-0.2,11.9,64.7,39.9,92.7
11/17/2016,5,38659,0.0001293360,1/23/2018,29400,0.760495616,,,,0,0,2.9,-2.3,9.9,81.8,54.5,99.9
11/17/2016,9,38650,0.0002328590,1/24/2018,28380,0.734282018,,,,0,0,4.2,0.2,11.5,86.4,54,99.9
11/17/2016,6,38644,0.0001552634,1/25/2018,29990,0.776058379,,,,56880,0,5,1.6,7.7,90.4,77.6,99.9
11/17/2016,9,38635,0.0002329494,1/26/2018,27810,0.71981364,,,,0,0,5.7,4.1,8.4,92.5,76,99.9
11/17/2016,7,38628,0.0001812157,1/27/2018,29430,0.761882572,,,,56880,0,7.9,6,11.8,90.9,72.7,99.9
11/17/2016,19,38609,0.0004921132,1/28/2018,29580,0.766142609,,,,0,0,7.3,1.1,13.1,90.8,62.1,99.9
11/17/2016,10,38599,0.0002590741,1/29/2018,29340,0.760123319,,,,87030,0,3.6,1.4,5.6,99.8,97.5,99.9
11/17/2016,11,38588,0.0002850627,1/30/2018,30200,0.782626723,,,,0,0,4.7,2.8,6.6,99.9,99.5,99.9
11/17/2016,10,38578,0.0002592151,1/31/2018,28980,0.75120535,,,,0,0,6.4,4.9,9.1,99.1,95.3,99.9
11/17/2016,6,38572,0.0001555533,2/1/2018,24710,0.640620139,,,,73680,6720,6.4,5.6,7.3,99.9,99.9,99.9
11/17/2016,10,38562,0.0002593226,2/2/2018,33940,0.880141072,,,,0,0,6.2,4.3,9.2,95,68.9,99.9
11/17/2016,9,38553,0.0002334449,2/3/2018,27100,0.702928436,,,,55080,5580,4.8,2.5,7.9,89.9,65,99.9
11/17/2016,8,38545,0.0002075496,2/4/2018,30710,0.796731094,,,,0,0,3.9,-1.7,9.9,77.8,43.4,99.9
11/17/2016,10,38535,0.0002595043,2/5/2018,29130,0.755936162,,,,66060,0,5.8,4.3,8.5,67.1,51.8,88.1
11/17/2016,8,38527,0.0002076466,2/6/2018,28890,0.749863732,,,,0,0,5.3,4.2,7.6,75.7,63.7,99.9
11/17/2016,10,38517,0.0002596256,2/7/2018,28650,0.743827401,,,,56730,0,5.2,3.3,8.3,94.5,80.6,99.9
11/17/2016,12,38505,0.0003116478,2/8/2018,28290,0.734709778,,,,0,0,5.1,1,10.4,90.6,66.1,99.9
11/17/2016,5,38500,0.0001298701,2/9/2018,29580,0.768311688,,,,57060,0,5.9,1.3,13.1,92.2,69.1,99.9
11/17/2016,8,38492,0.0002078354,2/10/2018,27810,0.72248779,,,,0,0,5.2,0.8,11.7,85.8,54.3,99.9
11/17/2016,13,38479,0.0003378466,2/11/2018,28650,0.744561969,,,,0,0,4.8,1.1,10.7,83.2,52.2,99.9
11/17/2016,8,38471,0.0002079488,2/12/2018,27600,0.717423514,,,,82980,0,4.5,3.1,6.8,85.7,61.8,99.8
11/17/2016,9,38462,0.0002339972,2/13/2018,28050,0.729291249,,,,0,0,3.6,-2.4,9.8,77.5,42.5,99.9
11/17/2016,6,38456,0.0001560225,2/14/2018,27300,0.709902226,,,,0,0,1.8,-3.7,9.8,68.4,35.6,94.9
11/17/2016,5,38451,0.0001300356,2/15/2018,26010,0.676445346,,,,80250,4320,1.3,-4.6,9.3,70.6,42.7,89.2
11/17/2016,14,38437,0.0003642324,2/16/2018,28140,0.732107084,,,,0,0,3.1,-2.2,9.5,76.9,49.7,94.6
11/17/2016,6,38431,0.0001561240,2/17/2018,27330,0.711144649,,,,54630,0,3.4,-1.6,8.5,86.5,57.1,99.9
11/17/2016,9,38422,0.0002342408,2/18/2018,27720,0.721461663,,,,0,0,5.2,3.6,6.9,88.1,68.5,99.9
11/17/2016,9,38413,0.0002342957,2/19/2018,28950,0.753651108,,,,55860,0,4.3,1.6,7.4,71.4,57.5,85.1
11/17/2016,5,38408,0.0001301812,2/20/2018,27240,0.709227244,,,,0,0,3.9,-1.4,9.3,68,49,90.1
11/17/2016,5,38403,0.0001301982,2/21/2018,28080,0.731192876,,,,0,0,4.5,1.5,8.6,70.3,51.7,82.7
11/17/2016,5,38398,0.0001302151,2/22/2018,26550,0.691442263,,,,80340,0,4.1,3.1,5,90.2,68.4,99.9
11/17/2016,4,38394,0.0001041829,2/23/2018,25560,0.66572902,,,,0,0,3.7,2.2,5.5,98.1,91.7,99.9
11/17/2016,6,38388,0.0001562988,2/24/2018,24630,0.641606752,,,,49260,0,6.6,3.1,12.4,79.3,46.2,99.9
11/17/2016,4,38384,0.0001042101,2/25/2018,26700,0.695602334,,,,0,0,0.6,-1.4,3.8,52.1,36.6,70.6
11/17/2016,5,38379,0.0001302796,2/26/2018,25800,0.672242633,,,,51450,5320,-1.7,-4.7,2.6,40.5,28.6,53.7
11/17/2016,6,38373,0.0001563599,2/27/2018,25560,0.666093347,,,,0,0,-2.3,-6.7,2.9,59,34.9,78.7
11/17/2016,5,38368,0.0001303169,2/28/2018,25920,0.675562969,,,,50550,0,-2.1,-7,2.5,63.3,44.9,80
11/17/2016,6,38362,0.0001564048,3/1/2018,31830,0.829727334,,,,31320,0,-1.9,-3.4,0.5,94.9,66.8,99.9
11/17/2016,5,38357,0.0001303543,3/2/2018,23460,0.61162239,,,,22980,0,-0.2,-2.4,2.5,99.7,95,99.9
11/17/2016,5,38352,0.0001303713,3/3/2018,27870,0.726689612,,,,27180,0,0.3,-1.4,1.7,99.9,99.9,99.9
11/17/2016,6,38346,0.0001564700,3/4/2018,26920,0.702028895,,,,0,0,1.5,0.1,4.1,99.7,95.8,99.9
11/17/2016,4,38342,0.0001043242,3/5/2018,28410,0.740962913,,,,53520,0,3.8,0.8,8.3,96.1,81.8,99.9
11/17/2016,4,38338,0.0001043351,3/6/2018,27630,0.720694872,,,,27090,0,5.4,3,9.5,99.5,95.1,99.9
11/17/2016,4,38334,0.0001043460,3/7/2018,30240,0.788855846,,,,0,0,6.1,2.6,9.3,97.4,84,99.9
11/17/2016,7,38327,0.0001826389,3/8/2018,25740,0.671589219,,,,0,0,7.9,0.2,15.9,72.3,37.1,99.9
11/17/2016,5,38322,0.0001304734,3/9/2018,27120,0.70768749,,,,81120,0,9.5,2.6,16.6,79.3,51.1,99.9
11/17/2016,4,38318,0.0001043896,3/10/2018,30540,0.797014458,,,,0,0,9.2,7.4,11.2,95.8,85.5,99.9
11/17/2016,5,38313,0.0001305040,3/11/2018,26820,0.700023491,,,,0,0,9.2,8.2,10.1,99.9,99.9,99.9
11/17/2016,6,38307,0.0001566293,3/12/2018,29100,0.759652283,,,,84180,0,9.8,7,15.3,92.2,65.5,99.9
11/17/2016,7,38300,0.0001827676,3/13/2018,28950,0.755874674,,,,28170,0,9.8,4.9,15.9,86.5,58.6,99.9
11/17/2016,6,38294,0.0001566825,3/14/2018,28800,0.752076043,,,,0,0,9.1,2.8,17.3,88.6,60.2,99.9
11/17/2016,7,38287,0.0001828297,3/15/2018,29190,0.76239977,,,,56790,0,7.8,4.7,10.3,95.5,76.1,99.9
11/17/2016,5,38282,0.0001306097,3/16/2018,30840,0.805600543,,,,0,0,10.1,7.3,15.7,83.9,53.4,99.9
11/17/2016,8,38274,0.0002090192,3/17/2018,29910,0.78147045,,,,52610,0,9.1,7.6,10.6,97.4,91,99.9
11/17/2016,5,38269,0.0001306541,3/18/2018,30710,0.802477201,,,,0,0,7.4,5.9,9.8,85.9,69.1,99.9
11/17/2016,4,38265,0.0001045342,3/19/2018,32640,0.852998824,,,,37170,5960,4.2,2.6,5.7,97.8,86.6,99.9
11/17/2016,4,38261,0.0001045451,3/20/2018,29730,0.777031442,,,,61110,0,5.6,0.6,9.8,80.8,59.5,99.9
11/17/2016,5,38256,0.0001306985,3/21/2018,30480,0.796737767,,,,0,0,5.7,1.8,10,80.8,59.5,99.9
11/17/2016,6,38250,0.0001568627,3/22/2018,30660,0.801568627,,,,59820,0,5,-0.9,11.3,80.8,59.5,99.9
11/17/2016,6,38244,0.0001568874,3/23/2018,31620,0.82679636,,,,0,0,5.7,-1.4,13.6,80.8,59.5,99.9
11/17/2016,6,38238,0.0001569120,3/24/2018,29160,0.762592186,,,,30960,0,7.7,1.2,14.2,59.1,34.6,95.5
11/17/2016,6,38232,0.0001569366,3/25/2018,28080,0.734463277,,,,0,0,8.4,2.4,13.9,59.1,34.6,95.5
11/17/2016,9,38223,0.0002354603,3/26/2018,32340,0.846087434,,,,56100,0,9.5,1.1,17.6,59.1,34.6,95.5
11/17/2016,5,38218,0.0001308284,3/27/2018,29160,0.762991261,,,,60120,0,12,5,18.9,59.1,34.6,95.5
11/17/2016,4,38214,0.0001046737,3/28/2018,30330,0.793688177,,,,0,0,11.7,4.8,17.4,68.4,48.1,96.1
11/17/2016,4,38210,0.0001046846,3/29/2018,31050,0.812614499,,,,60120,6760,11.4,8.4,15,84.1,77.1,93
11/17/2016,6,38204,0.0001570516,3/30/2018,31470,0.823735734,,,,30840,0,13.4,8.4,20.2,77.1,51.4,99.9
11/17/2016,6,38198,0.0001570763,3/31/2018,30480,0.797947537,,,,0,0,10.3,7.9,13.7,87.7,64.2,99.4
11/17/2016,6,38192,0.0001571010,4/1/2018,30660,0.802785924,,,,0,0,12.5,6.3,20.2,56,21.9,99.9
11/17/2016,6,38186,0.0001571256,4/2/2018,29400,0.769915676,,,,0,0,12,1.5,20.5,50.9,29.3,77.9
11/17/2016,6,38180,0.0001571503,4/3/2018,32730,0.857255107,,,,89010,0,11.8,5,17.9,78.5,52.4,99.9
11/17/2016,5,38175,0.0001309758,4/4/2018,30690,0.803929273,,,,62160,0,11.2,9.3,13.8,92,75.4,99.9
11/17/2016,4,38171,0.0001047916,4/5/2018,30840,0.807943203,,,,30180,0,12.8,7.8,18.7,87.1,60.3,100
11/17/2016,5,38166,0.0001310067,4/6/2018,30780,0.806476969,,,,30270,0,12.4,5.9,20.3,83.6,62,99.9
11/17/2016,7,38159,0.0001834430,4/7/2018,29820,0.78146702,,,,0,0,13.3,7.2,20.2,77.5,50.6,99.9
11/17/2016,9,38150,0.0002359109,4/8/2018,31770,0.8327654,,,,0,0,12.9,6.3,19.7,62.9,39.4,94.1
11/17/2016,5,38145,0.0001310788,4/9/2018,30600,0.802202123,,,,60480,6300,12.2,9.4,15.7,80.7,61.6,99.9
11/17/2016,4,38141,0.0001048740,4/10/2018,31230,0.818803912,,,,44980,0,12.5,6.8,19.3,91.8,62.7,99.9
11/17/2016,5,38136,0.0001311097,4/11/2018,29250,0.766991819,,,,0,0,10.9,4.8,16.1,92,69.3,99.9
11/17/2016,5,38131,0.0001311269,4/12/2018,32490,0.852062626,,,,60020,0,13.9,12.3,17.8,84.4,62.8,99.9
11/17/2016,4,38127,0.0001049125,4/13/2018,27420,0.719175388,,,,0,0,13.5,8.1,19.5,78.2,48.7,99.9
11/17/2016,6,38121,0.0001573936,4/14/2018,32160,0.843629496,,,,43190,0,14.6,6.9,21.9,72,47.4,99.9
11/17/2016,6,38115,0.0001574183,4/15/2018,28980,0.760330579,,,,0,0,14.5,9.5,19.4,74,48.9,91.7
